user_id;date;category;screen_time;day_of_week;day_name
1045;2024-02-12 18:49;Entertainment;8,89;1;Monday
1043;2024-02-12 19:33;Productivity;2,5;1;Monday
1015;2024-02-12 20:16;Utilities;0,88;1;Monday
1034;2024-02-12 21:00;Social;1,65;1;Monday
1017;2024-02-12 21:44;Social;6,19;1;Monday
1050;2024-02-12 22:27;Entertainment;2,14;1;Monday
1061;2024-02-12 23:11;Productivity;101,56;1;Monday
1021;2024-02-12 23:55;Social;36,34;1;Monday
1034;2024-02-13 00:38;Utilities;6,6;2;Tuesday
1027;2024-02-13 01:22;Productivity;30,97;2;Tuesday
1060;2024-02-13 02:06;Social;5,8;2;Tuesday
1069;2024-02-13 02:49;Entertainment;20,18;2;Tuesday
1026;2024-02-13 03:33;Utilities;1,22;2;Tuesday
1018;2024-02-13 04:17;Utilities;11,22;2;Tuesday
1092;2024-02-13 05:01;Entertainment;1,16;2;Tuesday
1062;2024-02-13 05:44;Utilities;28,21;2;Tuesday
1020;2024-02-13 06:28;Utilities;49,68;2;Tuesday
1008;2024-02-13 07:12;Social;2,11;2;Tuesday
1068;2024-02-13 07:55;Utilities;98,61;2;Tuesday
1022;2024-02-13 08:39;Productivity;9,64;2;Tuesday
1034;2024-02-13 09:23;Social;25,48;2;Tuesday
1005;2024-02-13 10:06;Entertainment;22,18;2;Tuesday
1049;2024-02-13 10:50;Entertainment;10,37;2;Tuesday
1002;2024-02-13 11:34;Entertainment;37,25;2;Tuesday
1003;2024-02-13 12:18;Entertainment;4,52;2;Tuesday
1051;2024-02-13 13:01;Social;14,96;2;Tuesday
1047;2024-02-13 13:45;Productivity;47,72;2;Tuesday
1100;2024-02-13 14:29;Utilities;19,07;2;Tuesday
1091;2024-02-13 15:12;Social;77,75;2;Tuesday
1008;2024-02-13 15:56;Productivity;0,48;2;Tuesday
1058;2024-02-13 16:40;Utilities;16,43;2;Tuesday
1041;2024-02-13 17:23;Utilities;2,17;2;Tuesday
1037;2024-02-13 18:07;Entertainment;27,9;2;Tuesday
1051;2024-02-13 18:51;Utilities;81,26;2;Tuesday
1044;2024-02-13 19:34;Social;30,06;2;Tuesday
1041;2024-02-13 20:18;Social;11,75;2;Tuesday
1072;2024-02-13 21:02;Utilities;70,76;2;Tuesday
1094;2024-02-13 21:46;Social;39,28;2;Tuesday
1067;2024-02-13 22:29;Entertainment;21,68;2;Tuesday
1016;2024-02-13 23:13;Productivity;82,88;2;Tuesday
1008;2024-02-13 23:57;Productivity;12,65;2;Tuesday
1020;2024-02-14 00:40;Entertainment;1,58;3;Wednesday
1092;2024-02-14 01:24;Productivity;17,14;3;Wednesday
1060;2024-02-14 02:08;Utilities;34,36;3;Wednesday
1052;2024-02-14 02:51;Social;38,6;3;Wednesday
1058;2024-02-14 03:35;Social;0,98;3;Wednesday
1078;2024-02-14 04:19;Productivity;50,57;3;Wednesday
1092;2024-02-14 05:02;Social;34,78;3;Wednesday
1041;2024-02-14 05:46;Utilities;25,64;3;Wednesday
1032;2024-02-14 06:30;Entertainment;36,92;3;Wednesday
1004;2024-02-14 07:14;Productivity;4,51;3;Wednesday
1026;2024-02-14 07:57;Productivity;23,45;3;Wednesday
1038;2024-02-14 08:41;Social;38,99;3;Wednesday
1065;2024-02-14 09:25;Entertainment;25,25;3;Wednesday
1042;2024-02-14 10:08;Productivity;8,68;3;Wednesday
1010;2024-02-14 10:52;Productivity;28,49;3;Wednesday
1040;2024-02-14 11:36;Social;17,27;3;Wednesday
1079;2024-02-14 12:19;Entertainment;1,18;3;Wednesday
1030;2024-02-14 13:03;Utilities;62,49;3;Wednesday
1051;2024-02-14 13:47;Social;15,81;3;Wednesday
1021;2024-02-14 14:31;Utilities;24,9;3;Wednesday
1032;2024-02-14 15:14;Social;3,37;3;Wednesday
1054;2024-02-14 15:58;Social;16,84;3;Wednesday
1063;2024-02-14 16:42;Utilities;24,29;3;Wednesday
1005;2024-02-14 17:25;Productivity;9,39;3;Wednesday
1060;2024-02-14 18:09;Social;6,97;3;Wednesday
1051;2024-02-14 18:53;Utilities;10,18;3;Wednesday
1033;2024-02-14 19:36;Social;76,82;3;Wednesday
1087;2024-02-14 20:20;Utilities;20,88;3;Wednesday
1092;2024-02-14 21:04;Utilities;49,9;3;Wednesday
1051;2024-02-14 21:47;Entertainment;3,9;3;Wednesday
1088;2024-02-14 22:31;Productivity;1,73;3;Wednesday
1001;2024-02-14 23:15;Utilities;2,51;3;Wednesday
1048;2024-02-14 23:59;Productivity;42,75;3;Wednesday
1056;2024-02-15 00:42;Entertainment;4,78;4;Thursday
1031;2024-02-15 01:26;Entertainment;37,37;4;Thursday
1096;2024-02-15 02:10;Productivity;37,53;4;Thursday
1021;2024-02-15 02:53;Productivity;20,11;4;Thursday
1035;2024-02-15 03:37;Social;37,94;4;Thursday
1062;2024-02-15 04:21;Entertainment;34,21;4;Thursday
1030;2024-02-15 05:04;Productivity;16,96;4;Thursday
1043;2024-02-15 05:48;Utilities;17,69;4;Thursday
1084;2024-02-15 06:32;Productivity;21,83;4;Thursday
1098;2024-02-15 07:15;Entertainment;30,34;4;Thursday
1083;2024-02-15 07:59;Social;7,84;4;Thursday
1041;2024-02-15 08:43;Productivity;5,36;4;Thursday
1077;2024-02-15 09:27;Utilities;14,29;4;Thursday
1037;2024-02-15 10:10;Productivity;39,79;4;Thursday
1006;2024-02-15 10:54;Utilities;97,46;4;Thursday
1057;2024-02-15 11:38;Entertainment;15,72;4;Thursday
1046;2024-02-15 12:21;Social;9,57;4;Thursday
1066;2024-02-15 13:05;Utilities;6,52;4;Thursday
1054;2024-02-15 13:49;Entertainment;24,05;4;Thursday
1004;2024-02-15 14:32;Productivity;0,02;4;Thursday
1056;2024-02-15 15:16;Entertainment;15,85;4;Thursday
1082;2024-02-15 16:00;Utilities;18,14;4;Thursday
1036;2024-02-15 16:44;Social;21,63;4;Thursday
1053;2024-02-15 17:27;Entertainment;47,86;4;Thursday
1093;2024-02-15 18:11;Entertainment;59,81;4;Thursday
1092;2024-02-15 18:55;Utilities;50,92;4;Thursday
1079;2024-02-15 19:38;Social;89,68;4;Thursday
1064;2024-02-15 20:22;Utilities;4,19;4;Thursday
1059;2024-02-15 21:06;Productivity;38,47;4;Thursday
1007;2024-02-15 21:49;Utilities;16,51;4;Thursday
1046;2024-02-15 22:33;Utilities;34,77;4;Thursday
1049;2024-02-15 23:17;Entertainment;40,79;4;Thursday
1029;2024-02-16 00:00;Productivity;2,03;5;Friday
1044;2024-02-16 00:44;Utilities;9,18;5;Friday
1044;2024-02-16 01:28;Utilities;7,55;5;Friday
1041;2024-02-16 02:12;Productivity;45,9;5;Friday
1004;2024-02-16 02:55;Productivity;38,27;5;Friday
1001;2024-02-16 03:39;Utilities;11,29;5;Friday
1093;2024-02-16 04:23;Productivity;12,84;5;Friday
1073;2024-02-16 05:06;Entertainment;48,39;5;Friday
1049;2024-02-16 05:50;Utilities;4,61;5;Friday
1021;2024-02-16 06:34;Social;18,06;5;Friday
1071;2024-02-16 07:17;Social;13,89;5;Friday
1053;2024-02-16 08:01;Entertainment;3,29;5;Friday
1080;2024-02-16 08:45;Social;1,98;5;Friday
1076;2024-02-16 09:28;Social;1,89;5;Friday
1080;2024-02-16 10:12;Social;1,57;5;Friday
1047;2024-02-16 10:56;Social;7,89;5;Friday
1072;2024-02-16 11:40;Entertainment;32,59;5;Friday
1058;2024-02-16 12:23;Entertainment;47,5;5;Friday
1026;2024-02-16 13:07;Utilities;95,09;5;Friday
1000;2024-02-16 13:51;Entertainment;24,14;5;Friday
1086;2024-02-16 14:34;Entertainment;17,1;5;Friday
1014;2024-02-16 15:18;Productivity;11,08;5;Friday
1043;2024-02-16 16:02;Utilities;103,86;5;Friday
1056;2024-02-16 16:45;Social;78,62;5;Friday
1029;2024-02-16 17:29;Productivity;10,46;5;Friday
1098;2024-02-16 18:13;Productivity;8,34;5;Friday
1001;2024-02-16 18:57;Productivity;7,79;5;Friday
1067;2024-02-16 19:40;Utilities;35,05;5;Friday
1017;2024-02-16 20:24;Social;0,21;5;Friday
1070;2024-02-16 21:08;Entertainment;19,68;5;Friday
1029;2024-02-16 21:51;Productivity;43,31;5;Friday
1089;2024-02-16 22:35;Social;55,42;5;Friday
1035;2024-02-16 23:19;Productivity;50,81;5;Friday
1080;2024-02-17 00:02;Social;108,19;6;Saturday
1040;2024-02-17 00:46;Utilities;68,88;6;Saturday
1067;2024-02-17 01:30;Productivity;4,8;6;Saturday
1052;2024-02-17 02:13;Productivity;5,36;6;Saturday
1081;2024-02-17 02:57;Social;28,95;6;Saturday
1044;2024-02-17 03:41;Productivity;3,49;6;Saturday
1081;2024-02-17 04:25;Entertainment;2,01;6;Saturday
1073;2024-02-17 05:08;Social;6,44;6;Saturday
1032;2024-02-17 05:52;Entertainment;87,66;6;Saturday
1077;2024-02-17 06:36;Social;74,06;6;Saturday
1017;2024-02-17 07:19;Entertainment;34,6;6;Saturday
1051;2024-02-17 08:03;Productivity;7,05;6;Saturday
1089;2024-02-17 08:47;Utilities;31,88;6;Saturday
1024;2024-02-17 09:30;Productivity;22,54;6;Saturday
1021;2024-02-17 10:14;Productivity;6,53;6;Saturday
1008;2024-02-17 10:58;Social;30,56;6;Saturday
1028;2024-02-17 11:41;Utilities;7,03;6;Saturday
1035;2024-02-17 12:25;Social;47,62;6;Saturday
1029;2024-02-17 13:09;Social;28,67;6;Saturday
1076;2024-02-17 13:53;Entertainment;22,65;6;Saturday
1056;2024-02-17 14:36;Social;139,43;6;Saturday
1010;2024-02-17 15:20;Social;5,56;6;Saturday
1049;2024-02-17 16:04;Social;22,09;6;Saturday
1039;2024-02-17 16:47;Social;10,43;6;Saturday
1058;2024-02-17 17:31;Productivity;11,75;6;Saturday
1054;2024-02-17 18:15;Social;15,69;6;Saturday
1089;2024-02-17 18:58;Utilities;20,2;6;Saturday
1010;2024-02-17 19:42;Social;81,9;6;Saturday
1000;2024-02-17 20:26;Social;10,54;6;Saturday
1018;2024-02-17 21:10;Utilities;61,15;6;Saturday
1047;2024-02-17 21:53;Productivity;43,05;6;Saturday
1086;2024-02-17 22:37;Social;14,63;6;Saturday
1077;2024-02-17 23:21;Productivity;23,58;6;Saturday
1083;2024-02-18 00:04;Utilities;15,79;7;Sunday
1064;2024-02-18 00:48;Entertainment;58,1;7;Sunday
1050;2024-02-18 01:32;Productivity;52,81;7;Sunday
1084;2024-02-18 02:15;Productivity;10,14;7;Sunday
1001;2024-02-18 02:59;Utilities;73,82;7;Sunday
1064;2024-02-18 03:43;Utilities;22,92;7;Sunday
1058;2024-02-18 04:26;Social;23,97;7;Sunday
1089;2024-02-18 05:10;Entertainment;18,1;7;Sunday
1017;2024-02-18 05:54;Productivity;9,33;7;Sunday
1070;2024-02-18 06:38;Utilities;3,48;7;Sunday
1063;2024-02-18 07:21;Entertainment;16,52;7;Sunday
1083;2024-02-18 08:05;Entertainment;3,39;7;Sunday
1064;2024-02-18 08:49;Productivity;17,94;7;Sunday
1094;2024-02-18 09:32;Entertainment;3,19;7;Sunday
1080;2024-02-18 10:16;Social;3,55;7;Sunday
1047;2024-02-18 11:00;Utilities;39,9;7;Sunday
1015;2024-02-18 11:43;Entertainment;45,73;7;Sunday
1099;2024-02-18 12:27;Productivity;40,95;7;Sunday
1082;2024-02-18 13:11;Productivity;0,32;7;Sunday
1003;2024-02-18 13:54;Utilities;5,66;7;Sunday
1047;2024-02-18 14:38;Utilities;25,37;7;Sunday
1096;2024-02-18 15:22;Social;31,12;7;Sunday
1026;2024-02-18 16:06;Productivity;15,62;7;Sunday
1062;2024-02-18 16:49;Productivity;45,15;7;Sunday
1034;2024-02-18 17:33;Entertainment;20,4;7;Sunday
1039;2024-02-18 18:17;Productivity;2,18;7;Sunday
1097;2024-02-18 19:00;Entertainment;54,98;7;Sunday
1052;2024-02-18 19:44;Utilities;21,77;7;Sunday
1055;2024-02-18 20:28;Social;97,22;7;Sunday
1088;2024-02-18 21:11;Utilities;1,85;7;Sunday
1047;2024-02-18 21:55;Utilities;10,72;7;Sunday
1047;2024-02-18 22:39;Entertainment;1;7;Sunday
1056;2024-02-18 23:23;Utilities;0,03;7;Sunday
1005;2024-02-19 00:06;Entertainment;13,65;1;Monday
1055;2024-02-19 00:50;Social;1,34;1;Monday
1007;2024-02-19 01:34;Productivity;38,6;1;Monday
1002;2024-02-19 02:17;Entertainment;14,9;1;Monday
1054;2024-02-19 03:01;Social;4,43;1;Monday
1066;2024-02-19 03:45;Social;25;1;Monday
1012;2024-02-19 04:28;Social;17,69;1;Monday
1043;2024-02-19 05:12;Entertainment;16,5;1;Monday
1049;2024-02-19 05:56;Social;4,76;1;Monday
1095;2024-02-19 06:39;Productivity;45,46;1;Monday
1047;2024-02-19 07:23;Entertainment;29,99;1;Monday
1004;2024-02-19 08:07;Productivity;175,2;1;Monday
1018;2024-02-19 08:51;Entertainment;28,6;1;Monday
1045;2024-02-19 09:34;Social;36,26;1;Monday
1089;2024-02-19 10:18;Social;32,7;1;Monday
1070;2024-02-19 11:02;Entertainment;13,39;1;Monday
1055;2024-02-19 11:45;Social;44,88;1;Monday
1070;2024-02-19 12:29;Entertainment;27,5;1;Monday
1090;2024-02-19 13:13;Entertainment;45,4;1;Monday
1049;2024-02-19 13:56;Entertainment;4,41;1;Monday
1040;2024-02-19 14:40;Social;0,16;1;Monday
1079;2024-02-19 15:24;Productivity;22,32;1;Monday
1012;2024-02-19 16:08;Social;2,56;1;Monday
1014;2024-02-19 16:51;Productivity;8,33;1;Monday
1064;2024-02-19 17:35;Productivity;2,82;1;Monday
1012;2024-02-19 18:19;Utilities;15,98;1;Monday
1041;2024-02-19 19:02;Social;25,26;1;Monday
1029;2024-02-19 19:46;Social;16,28;1;Monday
1083;2024-02-19 20:30;Entertainment;119,78;1;Monday
1086;2024-02-19 21:13;Social;13,53;1;Monday
1081;2024-02-19 21:57;Utilities;166,24;1;Monday
1028;2024-02-19 22:41;Entertainment;3,81;1;Monday
1055;2024-02-19 23:24;Productivity;27;1;Monday
1094;2024-02-20 00:08;Utilities;16,34;2;Tuesday
1022;2024-02-20 00:52;Entertainment;33,41;2;Tuesday
1042;2024-02-20 01:36;Productivity;154,46;2;Tuesday
1005;2024-02-20 02:19;Utilities;16,33;2;Tuesday
1038;2024-02-20 03:03;Social;119,85;2;Tuesday
1050;2024-02-20 03:47;Social;0,06;2;Tuesday
1040;2024-02-20 04:30;Productivity;19,91;2;Tuesday
1063;2024-02-20 05:14;Entertainment;67,04;2;Tuesday
1020;2024-02-20 05:58;Social;7,86;2;Tuesday
1082;2024-02-20 06:41;Entertainment;39,32;2;Tuesday
1099;2024-02-20 07:25;Social;37,37;2;Tuesday
1034;2024-02-20 08:09;Social;39,31;2;Tuesday
1090;2024-02-20 08:52;Social;3,7;2;Tuesday
1045;2024-02-20 09:36;Productivity;87,52;2;Tuesday
1007;2024-02-20 10:20;Productivity;52,09;2;Tuesday
1075;2024-02-20 11:04;Entertainment;10,61;2;Tuesday
1018;2024-02-20 11:47;Social;0,36;2;Tuesday
1082;2024-02-20 12:31;Social;2,97;2;Tuesday
1075;2024-02-20 13:15;Social;37,17;2;Tuesday
1079;2024-02-20 13:58;Productivity;1,73;2;Tuesday
1100;2024-02-20 14:42;Productivity;24,43;2;Tuesday
1039;2024-02-20 15:26;Social;95,78;2;Tuesday
1024;2024-02-20 16:09;Productivity;14,13;2;Tuesday
1010;2024-02-20 16:53;Entertainment;4,7;2;Tuesday
1027;2024-02-20 17:37;Productivity;27,58;2;Tuesday
1029;2024-02-20 18:21;Productivity;1,13;2;Tuesday
1045;2024-02-20 19:04;Entertainment;4,25;2;Tuesday
1024;2024-02-20 19:48;Entertainment;7,69;2;Tuesday
1083;2024-02-20 20:32;Utilities;1,33;2;Tuesday
1008;2024-02-20 21:15;Social;76,53;2;Tuesday
1035;2024-02-20 21:59;Productivity;51,82;2;Tuesday
1000;2024-02-20 22:43;Entertainment;48,43;2;Tuesday
1092;2024-02-20 23:26;Utilities;18,09;2;Tuesday
1047;2024-02-21 00:10;Social;34,71;3;Wednesday
1048;2024-02-21 00:54;Social;3,49;3;Wednesday
1098;2024-02-21 01:37;Productivity;40,43;3;Wednesday
1094;2024-02-21 02:21;Social;4,89;3;Wednesday
1001;2024-02-21 03:05;Productivity;1,3;3;Wednesday
1099;2024-02-21 03:49;Entertainment;0,01;3;Wednesday
1010;2024-02-21 04:32;Productivity;9,97;3;Wednesday
1078;2024-02-21 05:16;Entertainment;43,6;3;Wednesday
1097;2024-02-21 06:00;Social;51,31;3;Wednesday
1064;2024-02-21 06:43;Social;0,45;3;Wednesday
1082;2024-02-21 07:27;Social;58,14;3;Wednesday
1039;2024-02-21 08:11;Productivity;2,32;3;Wednesday
1008;2024-02-21 08:54;Utilities;54,19;3;Wednesday
1009;2024-02-21 09:38;Social;8,68;3;Wednesday
1033;2024-02-21 10:22;Social;23,86;3;Wednesday
1028;2024-02-21 11:05;Productivity;43,33;3;Wednesday
1070;2024-02-21 11:49;Social;7,38;3;Wednesday
1019;2024-02-21 12:33;Social;39,78;3;Wednesday
1099;2024-02-21 13:17;Utilities;60,27;3;Wednesday
1003;2024-02-21 14:00;Productivity;0,89;3;Wednesday
1097;2024-02-21 14:44;Social;33,57;3;Wednesday
1013;2024-02-21 15:28;Utilities;57,06;3;Wednesday
1050;2024-02-21 16:11;Social;0,42;3;Wednesday
1032;2024-02-21 16:55;Social;18,74;3;Wednesday
1051;2024-02-21 17:39;Utilities;0,87;3;Wednesday
1087;2024-02-21 18:22;Productivity;30,51;3;Wednesday
1042;2024-02-21 19:06;Entertainment;0,07;3;Wednesday
1051;2024-02-21 19:50;Entertainment;17,51;3;Wednesday
1076;2024-02-21 20:34;Utilities;2,44;3;Wednesday
1091;2024-02-21 21:17;Productivity;2;3;Wednesday
1081;2024-02-21 22:01;Social;31,42;3;Wednesday
1060;2024-02-21 22:45;Productivity;0,29;3;Wednesday
1019;2024-02-21 23:28;Entertainment;39,09;3;Wednesday
1079;2024-02-22 00:12;Productivity;11,86;4;Thursday
1000;2024-02-22 00:56;Entertainment;10,06;4;Thursday
1030;2024-02-22 01:39;Utilities;11,1;4;Thursday
1092;2024-02-22 02:23;Utilities;11,52;4;Thursday
1010;2024-02-22 03:07;Utilities;31,18;4;Thursday
1029;2024-02-22 03:50;Entertainment;49,86;4;Thursday
1049;2024-02-22 04:34;Social;25,6;4;Thursday
1017;2024-02-22 05:18;Utilities;33,15;4;Thursday
1016;2024-02-22 06:02;Social;3,55;4;Thursday
1068;2024-02-22 06:45;Productivity;43,52;4;Thursday
1082;2024-02-22 07:29;Productivity;3,78;4;Thursday
1007;2024-02-22 08:13;Utilities;7,91;4;Thursday
1059;2024-02-22 08:56;Productivity;8,94;4;Thursday
1031;2024-02-22 09:40;Entertainment;73,5;4;Thursday
1023;2024-02-22 10:24;Social;22,29;4;Thursday
1052;2024-02-22 11:07;Productivity;4,04;4;Thursday
1012;2024-02-22 11:51;Entertainment;37,43;4;Thursday
1079;2024-02-22 12:35;Productivity;28,5;4;Thursday
1090;2024-02-22 13:18;Social;12,85;4;Thursday
1019;2024-02-22 14:02;Utilities;11,73;4;Thursday
1031;2024-02-22 14:46;Social;20,08;4;Thursday
1019;2024-02-22 15:30;Entertainment;5,95;4;Thursday
1035;2024-02-22 16:13;Utilities;18,66;4;Thursday
1093;2024-02-22 16:57;Utilities;23,15;4;Thursday
1019;2024-02-22 17:41;Social;4,85;4;Thursday
1099;2024-02-22 18:24;Utilities;83,4;4;Thursday
1084;2024-02-22 19:08;Social;3,47;4;Thursday
1007;2024-02-22 19:52;Entertainment;15,28;4;Thursday
1004;2024-02-22 20:35;Entertainment;23,52;4;Thursday
1006;2024-02-22 21:19;Productivity;12,94;4;Thursday
1016;2024-02-22 22:03;Productivity;20,94;4;Thursday
1060;2024-02-22 22:47;Social;25,6;4;Thursday
1019;2024-02-22 23:30;Utilities;14,88;4;Thursday
1007;2024-02-23 00:14;Entertainment;1,75;5;Friday
1080;2024-02-23 00:58;Utilities;40,02;5;Friday
1097;2024-02-23 01:41;Entertainment;97,21;5;Friday
1029;2024-02-23 02:25;Entertainment;119,72;5;Friday
1021;2024-02-23 03:09;Utilities;28,67;5;Friday
1095;2024-02-23 03:52;Social;11,83;5;Friday
1067;2024-02-23 04:36;Entertainment;2,54;5;Friday
1093;2024-02-23 05:20;Entertainment;35,9;5;Friday
1017;2024-02-23 06:03;Productivity;17,11;5;Friday
1013;2024-02-23 06:47;Entertainment;22,29;5;Friday
1028;2024-02-23 07:31;Productivity;3,36;5;Friday
1085;2024-02-23 08:15;Entertainment;71,17;5;Friday
1068;2024-02-23 08:58;Social;37,99;5;Friday
1057;2024-02-23 09:42;Utilities;11,06;5;Friday
1093;2024-02-23 10:26;Entertainment;46,97;5;Friday
1067;2024-02-23 11:09;Utilities;25,47;5;Friday
1071;2024-02-23 11:53;Utilities;49,71;5;Friday
1014;2024-02-23 12:37;Productivity;8,41;5;Friday
1068;2024-02-23 13:20;Productivity;51,3;5;Friday
1046;2024-02-23 14:04;Entertainment;13,34;5;Friday
1062;2024-02-23 14:48;Social;8,46;5;Friday
1077;2024-02-23 15:31;Productivity;18,29;5;Friday
1005;2024-02-23 16:15;Utilities;34,57;5;Friday
1034;2024-02-23 16:59;Entertainment;1,13;5;Friday
1084;2024-02-23 17:43;Productivity;10,12;5;Friday
1045;2024-02-23 18:26;Entertainment;39,97;5;Friday
1055;2024-02-23 19:10;Utilities;13,38;5;Friday
1017;2024-02-23 19:54;Social;42,81;5;Friday
1084;2024-02-23 20:37;Utilities;1,91;5;Friday
1046;2024-02-23 21:21;Social;2,01;5;Friday
1001;2024-02-23 22:05;Social;9,88;5;Friday
1086;2024-02-23 22:48;Social;31,81;5;Friday
1065;2024-02-23 23:32;Entertainment;5,42;5;Friday
1091;2024-02-24 00:16;Entertainment;0,55;6;Saturday
1031;2024-02-24 01:00;Entertainment;18,18;6;Saturday
1069;2024-02-24 01:43;Entertainment;68,7;6;Saturday
1025;2024-02-24 02:27;Social;22,05;6;Saturday
1069;2024-02-24 03:11;Productivity;81,96;6;Saturday
1098;2024-02-24 03:54;Productivity;5,17;6;Saturday
1076;2024-02-24 04:38;Social;1,61;6;Saturday
1008;2024-02-24 05:22;Utilities;46,33;6;Saturday
1016;2024-02-24 06:05;Productivity;36,61;6;Saturday
1024;2024-02-24 06:49;Social;12,56;6;Saturday
1000;2024-02-24 07:33;Utilities;11,49;6;Saturday
1067;2024-02-24 08:16;Entertainment;3,87;6;Saturday
1029;2024-02-24 09:00;Utilities;21,07;6;Saturday
1094;2024-02-24 09:44;Productivity;63,42;6;Saturday
1010;2024-02-24 10:28;Utilities;36,96;6;Saturday
1013;2024-02-24 11:11;Social;4,63;6;Saturday
1064;2024-02-24 11:55;Utilities;26,44;6;Saturday
1020;2024-02-24 12:39;Social;54,25;6;Saturday
1073;2024-02-24 13:22;Productivity;2,78;6;Saturday
1043;2024-02-24 14:06;Entertainment;5,51;6;Saturday
1073;2024-02-24 14:50;Productivity;2,53;6;Saturday
1020;2024-02-24 15:33;Utilities;31,42;6;Saturday
1100;2024-02-24 16:17;Social;21,85;6;Saturday
1092;2024-02-24 17:01;Social;17,25;6;Saturday
1088;2024-02-24 17:44;Utilities;15,57;6;Saturday
1035;2024-02-24 18:28;Entertainment;47,62;6;Saturday
1078;2024-02-24 19:12;Utilities;24,87;6;Saturday
1006;2024-02-24 19:56;Utilities;48,03;6;Saturday
1038;2024-02-24 20:39;Utilities;25,36;6;Saturday
1086;2024-02-24 21:23;Productivity;14,13;6;Saturday
1020;2024-02-24 22:07;Entertainment;8,18;6;Saturday
1022;2024-02-24 22:50;Utilities;26,61;6;Saturday
1053;2024-02-24 23:34;Entertainment;95,47;6;Saturday
1087;2024-02-25 00:18;Productivity;2,7;7;Sunday
1069;2024-02-25 01:01;Entertainment;0,18;7;Sunday
1042;2024-02-25 01:45;Productivity;12,14;7;Sunday
1018;2024-02-25 02:29;Productivity;88,12;7;Sunday
1063;2024-02-25 03:13;Utilities;11,65;7;Sunday
1080;2024-02-25 03:56;Utilities;37,18;7;Sunday
1028;2024-02-25 04:40;Entertainment;6,88;7;Sunday
1063;2024-02-25 05:24;Entertainment;40,4;7;Sunday
1011;2024-02-25 06:07;Entertainment;17,45;7;Sunday
1048;2024-02-25 06:51;Productivity;4,11;7;Sunday
1029;2024-02-25 07:35;Social;5,85;7;Sunday
1067;2024-02-25 08:18;Social;19,44;7;Sunday
1070;2024-02-25 09:02;Social;19,92;7;Sunday
1017;2024-02-25 09:46;Productivity;37,88;7;Sunday
1077;2024-02-25 10:29;Social;8,72;7;Sunday
1000;2024-02-25 11:13;Productivity;29,48;7;Sunday
1019;2024-02-25 11:57;Utilities;5,35;7;Sunday
1020;2024-02-25 12:41;Entertainment;25,64;7;Sunday
1074;2024-02-25 13:24;Social;28,69;7;Sunday
1014;2024-02-25 14:08;Social;30,09;7;Sunday
1088;2024-02-25 14:52;Productivity;55,15;7;Sunday
1013;2024-02-25 15:35;Social;74,63;7;Sunday
1030;2024-02-25 16:19;Social;47,79;7;Sunday
1081;2024-02-25 17:03;Social;44,8;7;Sunday
1098;2024-02-25 17:46;Entertainment;56,88;7;Sunday
1075;2024-02-25 18:30;Utilities;38,24;7;Sunday
1002;2024-02-25 19:14;Social;36,24;7;Sunday
1081;2024-02-25 19:57;Utilities;10,26;7;Sunday
1085;2024-02-25 20:41;Entertainment;58,6;7;Sunday
1021;2024-02-25 21:25;Social;36,95;7;Sunday
1012;2024-02-25 22:09;Social;92,36;7;Sunday
1090;2024-02-25 22:52;Entertainment;50,47;7;Sunday
1065;2024-02-25 23:36;Productivity;5,55;7;Sunday
1095;2024-02-26 00:20;Social;3,62;1;Monday
1075;2024-02-26 01:03;Social;70,29;1;Monday
1055;2024-02-26 01:47;Entertainment;0,93;1;Monday
1040;2024-02-26 02:31;Entertainment;67,17;1;Monday
1042;2024-02-26 03:14;Productivity;0,91;1;Monday
1099;2024-02-26 03:58;Productivity;24,7;1;Monday
1086;2024-02-26 04:42;Social;15,61;1;Monday
1035;2024-02-26 05:26;Productivity;95,97;1;Monday
1063;2024-02-26 06:09;Entertainment;14,61;1;Monday
1084;2024-02-26 06:53;Social;13,54;1;Monday
1041;2024-02-26 07:37;Entertainment;17,66;1;Monday
1086;2024-02-26 08:20;Social;4,9;1;Monday
1058;2024-02-26 09:04;Utilities;40,75;1;Monday
1051;2024-02-26 09:48;Social;9,15;1;Monday
1039;2024-02-26 10:31;Entertainment;7,32;1;Monday
1009;2024-02-26 11:15;Utilities;23,28;1;Monday
1024;2024-02-26 11:59;Social;65,63;1;Monday
1037;2024-02-26 12:42;Social;2,8;1;Monday
1091;2024-02-26 13:26;Entertainment;22,1;1;Monday
1069;2024-02-26 14:10;Utilities;3,88;1;Monday
1043;2024-02-26 14:54;Entertainment;19,68;1;Monday
1025;2024-02-26 15:37;Productivity;20,61;1;Monday
1072;2024-02-26 16:21;Entertainment;12,76;1;Monday
1091;2024-02-26 17:05;Utilities;2,43;1;Monday
1052;2024-02-26 17:48;Productivity;5,99;1;Monday
1063;2024-02-26 18:32;Entertainment;64,12;1;Monday
1000;2024-02-26 19:16;Utilities;3,24;1;Monday
1065;2024-02-26 19:59;Utilities;40,25;1;Monday
1048;2024-02-26 20:43;Social;27,41;1;Monday
1009;2024-02-26 21:27;Productivity;4,57;1;Monday
1038;2024-02-26 22:11;Productivity;18,7;1;Monday
1000;2024-02-26 22:54;Productivity;12,78;1;Monday
1055;2024-02-26 23:38;Productivity;67,95;1;Monday
1007;2024-02-27 00:22;Utilities;18,87;2;Tuesday
1060;2024-02-27 01:05;Entertainment;0,48;2;Tuesday
